INFO 2024-05-04 12:33:06,372 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:06,578 views 26344 18756 Index page accessed
INFO 2024-05-04 12:33:06,578 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:06,758 views 26344 18756 Index page accessed
INFO 2024-05-04 12:33:06,759 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:07,060 views 26344 18756 Index page accessed
INFO 2024-05-04 12:33:07,060 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:07,249 views 26344 18756 Index page accessed
INFO 2024-05-04 12:33:07,250 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:07,828 views 26344 18756 About page accessed
INFO 2024-05-04 12:33:07,829 basehttp 26344 18756 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:08,224 views 26344 18756 About page accessed
INFO 2024-05-04 12:33:08,224 basehttp 26344 18756 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:08,411 views 26344 18756 About page accessed
INFO 2024-05-04 12:33:08,411 basehttp 26344 18756 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:08,578 views 26344 18756 About page accessed
INFO 2024-05-04 12:33:08,579 basehttp 26344 18756 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:08,746 views 26344 18756 About page accessed
INFO 2024-05-04 12:33:08,747 basehttp 26344 18756 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:09,330 views 26344 18756 Index page accessed
INFO 2024-05-04 12:33:09,330 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:09,524 views 26344 18756 Index page accessed
INFO 2024-05-04 12:33:09,525 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:09,688 views 26344 18756 Index page accessed
INFO 2024-05-04 12:33:09,689 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:09,893 views 26344 18756 Index page accessed
INFO 2024-05-04 12:33:09,893 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:10,489 views 26344 18756 Index page accessed
INFO 2024-05-04 12:33:10,489 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:24,940 views 26344 18756 Index page accessed
